"","SurveyID","m1_alpha","m1_biomass","B20","m2_fish_alpha","m2_invert_alpha","FG_richness","biomass","CTI","urchin_abundance"
"286","M00050500592012",5,7.062103509604,6.5639237722,NA,NA,5,1.251635575,16.221125,NA
"287","M00050500592013",6,13.481523570766,11.8928250496,NA,NA,6,0.740753059,17.1705567206736,NA
"288","M00050500592014",7,9.860232115066,8.5025531296,NA,NA,7,0.740753059,17.2935,NA
"289","M00050500593011",6,3.47475254122,3.32634874762,NA,NA,6,NA,16.2595041840637,NA
"290","M00050500593012",3,37.2522658166,27.8157401646,NA,NA,3,NA,17.0903825294571,NA
"291","M00050500593013",4,14.48736718108,13.8099142524,NA,NA,4,NA,17.2935,NA
"292","M00050500593014",7,15.145445241806,14.57990920602,NA,NA,7,2.382207942,16.8295754252515,NA
"293","M00050501661011",8,10.685559324806,10.38944259542,NA,NA,8,3.3750882712,17.5174690104149,NA
"294","M00050501661012",9,4.142967705592,3.60380801292,NA,NA,9,1.16605321812,16.2113321699548,NA
"295","M00050501661013",5,3.05906364051,1.9171167766,NA,NA,5,NA,16.7956579598825,NA
"296","M00050501661014",9,3.166110657476,2.59262331884,NA,NA,9,0.5786736794,17.6858508108092,NA
"297","M00050501728011",6,5.150831671388,5.1477949312,NA,NA,6,2.5005442328,17.3135,NA
"298","M00050501728012",7,6.04789463406,5.77809970132,NA,NA,7,4.07726941332,15.8708299836963,NA
"299","M00050501728013",5,1.58704756384,1.1628110308,NA,NA,5,NA,16.58275,NA
"300","M00050501728014",6,3.09678079492,2.640461529,NA,NA,6,0.4346925304,18.0405,NA
"301","M00050501729011",7,22.093323479086,21.4091620286,NA,NA,7,5.2263135264,16.466824818979,NA
"302","M00050501729012",7,15.593030264518,14.8411406422,NA,NA,8,3.7613697956,16.0579031018113,NA
"303","M00050501729013",8,16.692204101576,16.57668843942,NA,NA,7,1.251635575,15.8612666726839,NA
"304","M00050501729014",6,10.32578483296,9.88678707582,NA,NA,5,NA,16.3062237845289,NA
"305","M00050501730011",9,7.53282310132,7.34637769382,NA,NA,9,4.5567564686,15.34325,NA
"306","M00050501730012",9,6.59810590378,6.3397216412,NA,NA,9,2.7634580522,16.7461108407389,NA
"307","M00050501730013",4,8.0456172494,8.0456172494,NA,NA,4,1.251635575,15.8678333333333,NA
"308","M00050501730014",6,5.02289927888,4.6806567874,NA,NA,6,0.389819308,16.5528997303344,NA
"309","M00050501731011",4,8.46597892696,8.3591344612,NA,NA,4,0.8225421764,16.6229732976601,NA
"310","M00050501731012",5,6.1051861602,5.2654844354,NA,NA,5,0.705193094,16.0918635246857,NA
"311","M00050501731013",6,5.113799817518,4.4487115666,NA,NA,6,1.641454883,15.8685625988575,NA
"312","M00050501731014",4,3.47518498094,3.3474755216,NA,NA,4,0.740753059,15.872,NA
"313","M00050502176011",2,1.67723964838,1.4309883966,NA,NA,2,NA,15.8595,NA
"314","M00050502176012",5,2.464853073418,2.363664999,NA,NA,5,NA,18.3255,NA
"315","M00050502176013",4,1.81906223894,1.6030196598,NA,NA,4,NA,NA,NA
"316","M00050502176014",6,5.98903914394,5.3671759302,NA,NA,6,1.11908537868,15.86575,NA
"317","M00050502240011",2,8.200635821224,7.8692960012,NA,NA,2,NA,15.8702566065897,NA
"318","M00050502240012",5,18.229828480382,17.03244330962,NA,NA,5,8.3036982252,15.9506855948041,NA
"319","M00050502240013",5,24.33562106522,23.442939027,NA,NA,5,8.016784854,15.8707730364883,NA
"320","M00050502240014",4,29.04010029562,28.7124658676,NA,NA,4,10.755955596,16.2673088227155,NA
"321","M00050502330011",6,12.131253848204,12.00422575442,NA,NA,6,5.483822527644,16.3511111111111,NA
"322","M00050502330012",5,9.732296429988,7.58886597264,NA,NA,5,3.0629709268,16.9105515007774,NA
"323","M00050502330013",7,5.795253366378,5.5768096736,NA,NA,7,2.4479385884,17.3204335731467,NA
"324","M00050502330014",4,20.03442868436,19.6833141114,NA,NA,4,10.956682968,16.7717426958479,NA
"325","M00050502358011",7,23.37259610068,23.1010199164,NA,NA,7,10.759760923,16.6915529037767,NA
"326","M00050502358012",6,35.01158049548,34.8412020698,NA,NA,6,20.66396259768,16.9179237893622,NA
"327","M00050502358013",5,13.55571901056,13.43714127,NA,NA,5,9.4079429456,17.2440497718117,NA
"328","M00050502358014",6,10.120680566424,10.0434124902,NA,NA,6,8.016573364,17.3176666666667,NA
"329","M00050502495011",7,11.32603814552,10.330353441,NA,NA,6,6.4536597008,16.8880097688596,NA
"330","M00050502495012",6,30.67050007806,29.0039905254,NA,NA,6,27.0764386812,17.0862272226134,NA
"331","M00050502495013",6,18.94943335816,18.7674655706,NA,NA,7,13.5279123078,17.0725733660495,NA
"332","M00050502495014",8,10.134958253136,9.57369022822,NA,NA,8,7.2282138156,17.0040320217078,NA
"333","M00050502593011",8,25.264516767262,23.82548720524,NA,NA,8,17.8026989664,16.9859361094765,NA
"334","M00050502593012",9,10.65959619255,9.92899434426,NA,NA,10,5.35315269764,16.3181591225122,NA
"335","M00050502593013",6,100.200474486566,99.1177446604,NA,NA,6,32.425790146,16.4724022199018,NA
"336","M00050502593014",8,134.67557805128,133.8362365082,NA,NA,8,63.005728595,16.5931267730731,NA
"337","M00050502625011",8,28.063912376496,27.8024669756,NA,NA,8,10.2060849618,16.2137589543472,NA
"338","M00050502625012",10,31.433839322186,29.9463278068,NA,NA,9,10.7470322418,15.8991784130832,NA
"339","M00050502625013",12,56.102884104374,48.25630500524,NA,NA,12,15.2711211788,16.877284503498,NA
"340","M00050502625014",7,66.750491408772,65.01245220906,NA,NA,7,18.72822144364,16.4683463661643,NA
"341","M00050502698011",7,16.790570655486,12.867716534,NA,NA,7,5.094001664,16.6281802585031,NA
"342","M00050502698012",5,61.69962951348,41.732973627,NA,NA,5,14.48755948,17.0333744007076,NA
"343","M00050502698013",8,30.109617043516,26.97810474644,NA,NA,8,19.27491976104,17.0646117355657,NA
"344","M00050502698014",9,35.845657592344,33.3953303782,NA,NA,9,23.0546905156,16.9159520793543,NA
"345","M00050502797011",5,17.002657373722,15.0097454158,NA,NA,5,1.8642389444,16.5671718879577,NA
"346","M00050502797012",7,18.09280249741,16.64162175764,NA,NA,7,4.81221448704,16.4163764950097,NA
"347","M00050502797013",6,83.889578967,80.3042310372,NA,NA,7,10.3726651494,16.4722682150667,NA
"348","M00050502797014",7,99.66216638328,95.5561356518,NA,NA,7,8.6477689844,16.5343744297021,NA
"349","M00050502909011",9,48.61486220188,39.52903795444,NA,NA,10,9.84654250904,16.9478510532413,NA
"350","M00050502909012",5,59.09068610456,34.2338003464,NA,NA,5,4.9517126238,16.6723190352675,NA
"351","M00050502909013",10,17.715938472304,13.8479498998,NA,NA,8,7.1432252894,17.1115098242612,NA
"352","M00050502909014",6,23.472414694796,21.8950074024,NA,NA,7,10.3440883354,17.0153932794157,NA
"353","M00060500296011",9,7.376088573634,6.4819767834,NA,NA,9,0.0478501195,15.7434048005088,NA
"354","M00060500296012",9,18.123045287686,14.5080667348,NA,NA,9,NA,15.6501881676416,NA
"355","M00060500296013",9,17.151958817084,16.19301033566,NA,NA,9,0.740753059,15.5467752072159,NA
"356","M00060500296014",11,11.286460963064,10.12593676708,NA,NA,11,3.9426095608,15.9919077780536,NA
"357","M00060500297011",7,14.728762070676,14.4801361602,NA,NA,7,NA,16.707044253459,NA
"358","M00060500297012",6,7.861665758188,7.7546152504,NA,NA,6,NA,16.1030415624452,NA
"359","M00060500297013",7,15.250897222378,15.1904615904,NA,NA,7,0.389819308,15.6921394071305,NA
"360","M00060500297014",6,8.67471921604,8.2291814004,NA,NA,6,NA,15.7313813720903,NA
"361","M00060500298011",10,16.071428559296,13.72479289566,NA,NA,11,5.7051276528,16.9824240563779,NA
"362","M00060500298012",10,9.414196722816,8.34185513142,NA,NA,10,0.17037842568,15.9209774093563,NA
"363","M00060500298013",8,12.454426262358,10.9555537162,NA,NA,8,NA,16.3262970439923,NA
"364","M00060500298014",9,10.845300251008,9.41977067922,NA,NA,9,0.389819308,16.3663232754037,NA
"365","M00060500299011",8,12.341006533156,12.18456976,NA,NA,7,1.9502209268,16.2045371833082,NA
"366","M00060500299012",8,11.9696846019,11.5990046044,NA,NA,8,3.630052605,16.2595041840637,NA
"367","M00060500299013",8,3.649001836884,3.52280348012,NA,NA,8,1.9502209268,15.8595,NA
"368","M00060500299014",6,4.170512806986,3.4981715642,NA,NA,6,1.095012402,15.3536246396526,NA
"369","M00060500300011",8,11.930052490722,11.45091127326,NA,NA,9,NA,16.6458340012293,NA
"370","M00060500300012",9,135.72031462162,135.6744256412,NA,NA,9,2.50327115,15.7826564947154,NA
"371","M00060500300013",8,8.029734533756,3.678307709,NA,NA,8,2.1914417292,16.0083968193401,NA
"372","M00060500300014",8,2.813507988546,2.46058553982,NA,NA,8,0.779638616,15.9130813046928,NA
"373","M00060500594011",6,8.284449340518,7.5124135594,NA,NA,6,NA,14.9875,NA
"374","M00060500594012",8,26.58058031917,25.35837616022,NA,NA,8,NA,15.0957490213146,NA
"375","M00060500594013",9,8.076212532948,7.68633697762,NA,NA,9,NA,14.9875,NA
"376","M00060500594014",6,2.392192007158,1.8540588312,NA,NA,6,0.4112710884,15.203177184462,NA
"377","M00060500595011",6,7.661036493092,6.85680026528,NA,NA,6,NA,15.1955461320454,NA
"378","M00060500595012",9,8.892575894546,7.1615432944,NA,NA,9,0.17037842568,15.0808504426359,NA
"379","M00060500595013",8,9.07608510914,8.1936407822,NA,NA,9,0.389819308,17.194193936374,NA
"380","M00060500595014",8,9.771797767592,8.30526767042,NA,NA,8,NA,15.2353534819729,NA
"381","M00060500596011",6,2.808954188448,2.42947771242,NA,NA,6,NA,15.3170362288137,NA
"382","M00060500596012",5,1.719057157576,1.1607114924,NA,NA,5,NA,15.0603840794673,NA
"383","M00060500596013",8,10.207444078238,8.40346243626,NA,NA,8,0.389819308,15.3430932794167,NA
"384","M00060500596014",8,11.80431917976,11.68755855006,NA,NA,8,0.8976755696,16.1519453617283,NA
"385","M00060500597011",3,4.07378575622,3.8337646222,NA,NA,3,NA,15.5166905591313,NA
"386","M00060500597012",7,7.975972148492,7.7035618762,NA,NA,8,NA,17.7743469135476,NA
"387","M00060500597013",2,2.9811410222,0.4092728782,NA,NA,3,NA,19.900975,NA
"388","M00060500597014",4,1.47050492956,1.09207502312,NA,NA,4,0.21734626512,14.9875,NA
"389","M00060500598011",7,7.700348839668,7.00024743682,NA,NA,7,NA,15.0651098861275,NA
"390","M00060500598012",5,3.543496501654,2.6709113984,NA,NA,5,NA,15.0352384890414,NA
"391","M00060500598013",8,3.922567917458,2.72163556362,NA,NA,8,0.007223318274,15.276577742618,NA
"392","M00060500598014",7,12.259211132486,11.749141243,NA,NA,8,NA,15.2762206176058,NA
"393","M00060500599011",7,5.902596685764,5.4430076788,NA,NA,7,2.382207942,15.6661722588029,NA
"394","M00060500599012",9,9.943875024666,7.89873105126,NA,NA,9,1.992388634,15.6551639021503,NA
"395","M00060500599013",10,19.718727160486,16.7961660582,NA,NA,10,11.69159882868,15.2015422380667,NA
"396","M00060500599014",10,490.16516496926,483.81081454,NA,NA,10,0.8060278278,15.6153070925048,NA
"397","M00060500600011",5,2.477628667066,2.4447948652,NA,NA,5,1.4815061182,14.9205744643484,NA
"398","M00060500600012",7,3.47360031234,2.127587842,NA,NA,7,0.740753059,14.9875,NA
"399","M00060500600013",7,8.62881059004,7.1366871774,NA,NA,7,NA,15.2590543914669,NA
"400","M00060500600014",8,11.52586234132,8.354748536,NA,NA,8,0.740753059,15.680247171033,NA
"401","M00060500601011",7,37.195556795306,36.0993104114,NA,NA,7,4.9213383946,15.9709275308768,NA
"402","M00060500601012",11,10.1562068415,8.67658858564,NA,NA,11,3.001897794,15.1387568279762,NA
"403","M00060500601013",11,25.265275230826,23.26144521042,NA,NA,11,3.5016944222,16.1231724780116,NA
"404","M00060500601014",9,22.2793797194,21.02432692522,NA,NA,9,1.445946153,15.989688118239,NA
"405","M00060500602011",6,6.22305197198,5.309084454,NA,NA,6,1.8657824826,15.0995626769746,NA
"406","M00060500602012",6,6.25445696098,6.0026198076,NA,NA,6,0.740753059,16.1705217242981,NA
"407","M00060500602013",6,5.87869713242,5.69142708762,NA,NA,6,0.389819308,15.8636666666667,NA
"408","M00060500602014",8,6.85950569692,5.4756913196,NA,NA,8,2.50327115,15.1863121629796,NA
"409","M00060500603011",12,9.790350760746,8.65593371882,NA,NA,12,1.150040510376,16.1753960649533,NA
"410","M00060500603012",12,11.774289931676,10.90341984006,NA,NA,12,1.5148487316,15.6162453789312,NA
"411","M00060500603013",8,10.55570222822,10.25110346086,NA,NA,8,2.1965883986,15.8595,NA
"412","M00060500603014",9,7.8221767898,7.08533977262,NA,NA,9,NA,16.4792077847404,NA
"413","M00060500604011",4,1.43938832916,1.09348905766,NA,NA,4,NA,14.9875,NA
"414","M00060500604012",7,1.943869303566,1.3791125146,NA,NA,7,NA,15.712641506923,NA
"415","M00060500604013",3,0.92381992714,0.7092924594,NA,NA,3,NA,19.1439232457926,NA
"416","M00060500604014",6,7.897253807086,7.2399336062,NA,NA,6,0.740753059,16.5407974079828,NA
"417","M00060500605011",10,10.018204593362,8.94496640022,NA,NA,10,NA,15.7084170177464,NA
"418","M00060500605012",7,5.394242301282,4.92885905906,NA,NA,7,NA,15.8595,NA
"419","M00060500605013",9,19.592024213846,18.967715702,NA,NA,9,0.705193094,16.9229820063669,NA
"420","M00060500605014",4,23.86407081518,23.681279441,NA,NA,4,1.821657276,17.2523245681984,NA
"421","M00060501662011",7,0.63857940438,0.21734626512,NA,NA,7,0.21734626512,15.2781666666667,NA
"422","M00060501662012",9,4.006575098666,1.68909087012,NA,NA,9,0.83060800668,17.0118624236532,NA
"423","M00060501662013",6,1.26779732516,0.5577131188,NA,NA,6,NA,15.8092728047329,NA
"424","M00060501662014",6,5.49656592738,4.9630274036,NA,NA,6,0.389819308,17.3030113689454,NA
"425","M00060501732011",10,10.2203230407,7.86851251722,NA,NA,11,1.6028686636,16.1478990238723,NA
"426","M00060501732012",12,13.893253102026,11.717553427,NA,NA,13,3.119170089,16.3901401041097,NA
"427","M00060501732013",13,11.26269897831,9.3976297114,NA,NA,13,0.4112710884,16.0950755929005,NA
"428","M00060501732014",10,6.640719155808,3.14879266772,NA,NA,10,0.82400806144,15.827785304892,NA
"429","M00060501733011",10,5.154967136438,2.3397293764,NA,NA,10,0.705193094,16.0172729595108,NA
"430","M00060501733012",10,8.333648041764,6.575632652,NA,NA,10,NA,16.0301219281532,NA
"431","M00060501733013",13,13.900375594658,10.31563426948,NA,NA,13,2.3356764326,15.455014723345,NA
"432","M00060501733014",12,9.951022492404,7.60341550926,NA,NA,12,1.18532611106,15.6475256017253,NA
"433","M00060501734011",6,7.888943363096,6.145504886,NA,NA,7,NA,16.2739667343133,NA
"434","M00060501734012",6,6.75519730802,5.6676443928,NA,NA,6,NA,15.3186445913757,NA
"435","M00060501734013",8,7.901047959618,6.67213702862,NA,NA,8,0.4112710884,15.2997986847406,NA
"436","M00060501734014",14,12.598501375088,9.92096661058,NA,NA,13,4.17645275472,15.6585971568228,NA
"437","M00060501735011",5,4.700399949712,3.7977572352,NA,NA,5,0.4112710884,16.1740271269964,NA
"438","M00060501735012",7,2.93641188454,2.2642421882,NA,NA,7,0.4112710884,16.1863102408985,NA
"439","M00060501735013",4,0.93719161214,0.6847590456,NA,NA,4,NA,NA,NA
"440","M00060501735014",4,2.58933761534,1.62436463,NA,NA,4,NA,15.0508116377401,NA
"441","M00060502177011",9,12.35990945018,11.4561145168,NA,NA,8,6.5593729146,16.4632211913089,NA
"442","M00060502177012",10,6.923240911244,6.31351421102,NA,NA,10,0.3224775406,15.9279671502519,NA
"443","M00060502177013",8,4.032516793442,2.4335349954,NA,NA,8,0.019468143376,16.2601510924231,NA
"444","M00060502177014",12,13.78734158358,10.25000454522,NA,NA,13,0.0478501195,16.728045094116,NA
"445","M00060502241011",7,4.78526202277,3.8931313564,NA,NA,7,NA,15.8062756221924,NA
"446","M00060502241012",9,16.501855999684,16.2477897032,NA,NA,9,1.8500385244,15.8447259481318,NA
"447","M00060502241013",6,12.362837035952,11.7033570904,NA,NA,6,NA,15.7727100846527,NA
"448","M00060502241014",8,23.229231693508,23.1186089408,NA,NA,8,3.479923801,16.1765362553977,NA
"449","M00060502331011",12,99.9926154305,98.27307989486,NA,NA,13,3.479923801,18.2951937335543,NA
"450","M00060502331012",13,10.88508963585,8.70491851684,NA,NA,12,0.45801869304,15.5022020981715,NA
"451","M00060502331013",9,4.773033900706,2.96741638022,NA,NA,10,0.56019773368,15.5878905266768,NA
"452","M00060502331014",10,13.57264822486,11.4203605204,NA,NA,10,1.1760455888,15.8357338008237,NA
"453","M00060502350011",11,6.693809468278,5.2955491162,NA,NA,11,NA,15.2479509596579,NA
"454","M00060502350012",12,18.341679051232,17.1565593612,NA,NA,13,5.7592258064,15.3706713774927,NA
"455","M00060502350013",6,5.353545004798,4.53541016762,NA,NA,6,NA,15.7815236009784,NA
"456","M00060502350014",7,5.219134534612,4.886196894,NA,NA,7,NA,15.6876,NA
"457","M00060502493011",10,17.610532986818,11.22042584326,NA,NA,10,5.478341484,16.5181156836202,NA
"458","M00060502493012",13,19.09767447049,16.82580214322,NA,NA,13,11.032916995866,16.0005352362701,NA
"459","M00060502493013",10,11.547598229124,10.2747123408,NA,NA,10,3.8424271584,16.2312821837972,NA
"460","M00060502493014",9,5.709639841336,5.18709500784,NA,NA,9,2.53823188,15.8403358184893,NA
"461","M00060502595011",9,5.61421961714,4.487869894,NA,NA,9,1.9167986478,15.3150841728934,NA
"462","M00060502595012",9,2.85531970246,1.7321510938,NA,NA,10,NA,15.1404007845652,NA
"463","M00060502595013",7,10.96436821964,9.3829601108,NA,NA,7,2.739170742,15.4618681378066,NA
"464","M00060502595014",10,37.92553818574,29.93549943862,NA,NA,10,7.5767154436,15.7897008902063,NA
"465","M00060502626011",8,19.596242625542,17.76907146186,NA,NA,8,2.7870208615,15.4488898294326,NA
"466","M00060502626012",9,27.508751239312,23.4105302522,NA,NA,10,3.4752142171,15.4260547693387,NA
"467","M00060502626013",11,19.075428530314,15.94813836062,NA,NA,11,0.8616560062,15.3616760457875,NA
"468","M00060502626014",10,15.525605480436,12.3795417008,NA,NA,11,2.3034826836,15.7324183847693,NA
"469","M00060502704011",13,21.92526148494,16.02371948942,NA,NA,14,9.2322410054,15.4959415904578,NA
"470","M00060502704012",15,31.045493917318,26.15838760538,NA,NA,15,14.20134413722,15.8919352339151,NA
"471","M00060502704013",11,17.20303292112,14.3099370866,NA,NA,12,5.59243206664,15.77583285492,NA
"472","M00060502704014",9,34.26629197516,28.5505173186,NA,NA,9,6.1945183364,15.8775737393456,NA
"473","M00060502796011",13,5.863400148684,3.9976740776,NA,NA,13,2.903239042502,16.2754940574166,NA
"474","M00060502796012",7,49.8737595016,49.3716388962,NA,NA,7,3.119170089,16.6737699626877,NA
"475","M00060502796013",7,27.03006345956,26.8505733904,NA,NA,7,7.303847558,17.3044718326589,NA
"476","M00060502796014",5,3.442710979716,1.964943398,NA,NA,5,NA,16.6016865820348,NA
"477","M00060502910011",17,13.989219456642,5.91496937262,NA,NA,17,3.063594944956,16.1596937350431,NA
"478","M00060502910012",15,10.450498549204,5.2946098609,NA,NA,15,4.02683994486,16.1194112640556,NA
"479","M00060502910013",10,25.971549398436,17.58649296902,NA,NA,10,24.69297144668,15.7935136135668,NA
"480","M00060502910014",11,5.981592930124,4.9424438322,NA,NA,12,0.90921083213,16.3944429090301,NA
"481","M00071000301011",12,17.935869095658,14.9849877626,NA,NA,12,0.705193094,16.0961160107253,NA
"482","M00071000301012",8,23.402222134318,19.912011705,NA,NA,8,2.977848982,15.7606312868356,NA
"483","M00071000301013",6,5.88002547222,4.5193459102,NA,NA,6,NA,15.4917651411647,NA
"484","M00071000301014",4,24.48644073285,23.9374256612,NA,NA,4,NA,16.2555032028441,NA
"485","M00071000302011",5,3.82643296164,3.1200568604,NA,NA,5,NA,15.1804132462612,NA
"486","M00071000302012",5,24.06863662046,1.8101394338,NA,NA,5,NA,15.9032519979249,NA
"487","M00071000302013",5,22.2179907628,11.9245183508,NA,NA,5,NA,16.5939108525498,NA
"488","M00071000302014",4,11.2074074045,11.184119265,NA,NA,4,NA,15.872,NA
"489","M00071000303011",12,42.855801035756,39.886553702,NA,NA,11,0.705193094,16.2996376783107,NA
"490","M00071000303012",9,32.129508699948,28.3765883162,NA,NA,9,NA,15.902024124847,NA
"491","M00071000303013",7,9.7405078295,9.54088252186,NA,NA,7,NA,15.7559962931323,NA
"492","M00071000303014",7,37.41270529526,36.86473666066,NA,NA,7,NA,16.1188051937026,NA
"493","M00071000606011",4,3.03768560782,1.13756378,NA,NA,4,NA,15.9258108627148,NA
"494","M00071000606012",7,9.34825101128,7.84347096746,NA,NA,7,1.1250294236,15.7264249729527,NA
"495","M00071000606013",6,2.82992257354,1.4565818036,NA,NA,6,0.1008347338,15.3698115065548,NA
"496","M00071000606014",8,26.33285229434,5.7967812252,NA,NA,8,1.05157431128,15.9941684216313,NA
"497","M00071001479011",5,6.22636142568,5.6139598488,NA,NA,6,NA,15.5647375,NA
"498","M00071001479012",6,14.65391581834,14.235677787,NA,NA,7,NA,16.6264790088198,NA
"499","M00071001479013",6,4.56196132674,4.48053795768,NA,NA,6,NA,15.872,NA
"500","M00071001479014",6,104.87141025816,95.678034143,NA,NA,6,0.705193094,14.4256736287732,NA
"501","M00080500304011",4,4.774045157906,4.5153400204,NA,NA,4,NA,16.2336977209811,NA
"502","M00080500304012",7,5.87317615149,5.62381083172,NA,NA,7,0.21734626512,15.34215,NA
"503","M00080500304013",2,1.4357896636,1.4357896636,NA,NA,2,NA,NA,NA
